instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p1,371,37,risk,0,151,252,0.68,1.1348,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.35936,0.99585,0,massA=0.358 massB=0.638
p1,0,0,risk,0,186,984,0.26,1.3755,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.76908,0.9879,0,massA=0.228 massB=0.76
p1,111,11,risk,0,54,68,0.81,1.02,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.38862,0.99572,0,massA=0.387 massB=0.609
p1,238,23,risk,0,91,626,0.23,1.5822,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93146,0.99656,0,massA=0.0683 massB=0.928
p1,7,0,risk,0,186,984,0.26,1.3755,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.05749,0.99357,0,massA=0.0571 massB=0.936
p1,40,4,risk,0,29,71,0.55,1.3466,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.83441,0.98891,0,massA=0.164 massB=0.825
p1,393,39,risk,0,178,567,0.32,1.0193,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.00971,0.99757,0,massA=0.00968 massB=0.988
p1,3,0,risk,0,186,984,0.26,1.3755,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.00956,0.99698,0,massA=0.00953 massB=0.987
p1,154,15,risk,0,82,113,0.74,1.0198,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.59643,0.98128,0,massA=0.396 massB=0.585
p1,129,12,risk,0,164,541,0.38,1.2535,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02537,0.99177,0,massA=0.0252 massB=0.967
p1,203,20,risk,0,186,266,0.63,0.901,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01771,0.99628,0,massA=0.0176 massB=0.979
p1,118,11,risk,0,54,68,0.81,1.02,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93721,0.9961,0,massA=0.0625 massB=0.934
p1,137,13,risk,0,72,88,0.64,0.7822,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1023,0.99393,0,massA=0.102 massB=0.892
p1,95,9,risk,0,49,153,0.26,0.8118,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04024,0.98618,0,massA=0.0397 massB=0.947
p1,33,3,risk,0,46,158,0.33,1.1335,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01496,0.99794,0,massA=0.0149 massB=0.983
p1,321,32,risk,0,131,236,0.57,1.0269,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.28777,0.99559,0,massA=0.286 massB=0.709
p1,91,9,risk,0,49,153,0.26,0.8118,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20947,0.99586,0,massA=0.209 massB=0.787
p1,73,7,risk,0,63,98,0.64,0.9956,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02369,0.99742,0,massA=0.0236 massB=0.974
p1,86,8,risk,0,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.78266,0.98653,0,massA=0.214 massB=0.772
p1,25,2,risk,0,162,661,0.26,1.0609,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03964,0.96363,0,massA=0.0382 massB=0.925
p1,197,19,risk,0,64,122,0.49,0.9341,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1294,0.99471,0,massA=0.129 massB=0.866
p1,155,15,risk,0,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11596,0.98396,0,massA=0.114 massB=0.87
p1,135,13,risk,0,72,88,0.64,0.7822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09401,0.98798,0,massA=0.0929 massB=0.895
p1,185,18,risk,0,41,61,0.58,0.8629,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13478,0.98873,0,massA=0.133 massB=0.855
p1,92,9,risk,0,49,153,0.26,0.8118,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99366,0.9981,0,massA=0.00633 massB=0.992
p1,370,37,risk,0,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94208,0.98482,0,massA=0.057 massB=0.928
p1,398,39,risk,0,178,567,0.32,1.0193,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9263,0.99725,0,massA=0.0735 massB=0.924
p1,140,14,risk,0,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92736,0.98967,0,massA=0.0719 massB=0.918
p1,243,24,risk,0,168,214,0.76,0.9681,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01771,0.9967,0,massA=0.0177 massB=0.979
p1,253,25,risk,0,124,207,0.76,1.2687,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01262,0.99713,0,massA=0.0126 massB=0.985
p1,352,35,risk,0,91,133,0.68,0.9938,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99707,0.99841,0,massA=0.00293 massB=0.995
p1,303,30,risk,0,149,447,0.26,0.78,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01187,0.99741,0,massA=0.0118 massB=0.986
p1,84,8,risk,0,62,263,0.33,1.3998,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.4961,0.98543,0,massA=0.497 massB=0.489
p1,365,36,risk,0,98,227,0.47,1.0887,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04743,0.98973,0,massA=0.0469 massB=0.943
p1,369,36,risk,0,98,227,0.47,1.0887,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01972,0.99624,0,massA=0.0196 massB=0.977
p1,113,11,risk,0,54,68,0.81,1.02,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01883,0.9975,0,massA=0.0188 massB=0.979
p1,186,18,risk,0,41,61,0.58,0.8629,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89331,0.99077,0,massA=0.106 massB=0.885
p1,341,34,risk,0,52,96,0.63,1.1631,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.33459,0.99575,0,massA=0.333 massB=0.663
p1,313,31,risk,0,51,151,0.29,0.8586,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01116,0.99835,0,massA=0.0111 massB=0.987
p1,143,14,risk,0,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01151,0.99786,0,massA=0.0115 massB=0.986
p1,72,7,risk,0,63,98,0.64,0.9956,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99486,0.99835,0,massA=0.00513 massB=0.993
p1,170,17,risk,0,117,362,0.42,1.2995,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.78531,0.98954,0,massA=0.212 massB=0.777
p1,181,18,risk,0,41,61,0.58,0.8629,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.4149,0.99628,0,massA=0.413 massB=0.583
p1,1,0,risk,0,186,984,0.26,1.3755,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.18243,0.99587,0,massA=0.182 massB=0.814
p1,105,10,risk,0,111,278,0.58,1.4526,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.06854,0.98373,0,massA=0.0674 massB=0.916
p1,11,1,risk,0,58,116,0.66,1.32,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.39607,0.99599,0,massA=0.394 massB=0.602
p1,244,24,risk,0,168,214,0.76,0.9681,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.43782,0.98235,0,massA=0.552 massB=0.43
p1,165,16,risk,0,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16452,0.98519,0,massA=0.162 massB=0.823
p1,361,36,risk,0,98,227,0.47,1.0887,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.26894,0.9958,0,massA=0.268 massB=0.728
p1,233,23,risk,0,91,626,0.23,1.5822,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01099,0.99771,0,massA=0.011 massB=0.987
p1,30,3,risk,0,46,158,0.33,1.1335,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.80194,0.99,0,massA=0.196 massB=0.794
p1,13,1,risk,0,58,116,0.66,1.32,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02065,0.99787,0,massA=0.0206 massB=0.977
p1,347,34,risk,0,52,96,0.63,1.1631,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13296,0.99538,0,massA=0.132 massB=0.863
p1,119,11,risk,0,54,68,0.81,1.02,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03541,0.99364,0,massA=0.0352 massB=0.958
p1,257,25,risk,0,124,207,0.76,1.2687,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.11124,0.99158,0,massA=0.11 massB=0.881
p1,255,25,risk,0,124,207,0.76,1.2687,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10971,0.98493,0,massA=0.108 massB=0.877
p1,310,31,risk,0,51,151,0.29,0.8586,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.79311,0.98861,0,massA=0.205 massB=0.784
p1,43,4,risk,0,29,71,0.55,1.3466,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01099,0.99809,0,massA=0.011 massB=0.987
p1,228,22,risk,0,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93343,0.99566,0,massA=0.0663 massB=0.929
p1,103,10,risk,0,111,278,0.58,1.4526,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01133,0.99738,0,massA=0.0113 massB=0.986
p1,83,8,risk,0,62,263,0.33,1.3998,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01542,0.99798,0,massA=0.0154 massB=0.983
p1,274,27,risk,0,166,433,0.53,1.3825,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.61138,0.98645,0,massA=0.383 massB=0.603
p1,4,0,risk,0,186,984,0.26,1.3755,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.48828,0.9847,0,massA=0.504 massB=0.481
p1,277,27,risk,0,166,433,0.53,1.3825,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.05223,0.9931,0,massA=0.0519 massB=0.941
p1,275,27,risk,0,166,433,0.53,1.3825,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.06188,0.98554,0,massA=0.061 massB=0.925
p1,307,30,risk,0,149,447,0.26,0.78,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04024,0.99019,0,massA=0.0398 massB=0.95
p1,325,32,risk,0,131,236,0.57,1.0269,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09401,0.98373,0,massA=0.0925 massB=0.891
p1,306,30,risk,0,149,447,0.26,0.78,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85777,0.98138,0,massA=0.14 massB=0.842
p1,397,39,risk,0,178,567,0.32,1.0193,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.06009,0.99364,0,massA=0.0597 massB=0.934
p1,89,8,risk,0,62,263,0.33,1.3998,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03622,0.99508,0,massA=0.036 massB=0.959
p1,362,36,risk,0,98,227,0.47,1.0887,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99381,0.99847,0,massA=0.00618 massB=0.992
p1,22,2,risk,0,162,661,0.26,1.0609,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99431,0.99722,0,massA=0.00567 massB=0.992
p1,324,32,risk,0,131,236,0.57,1.0269,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.68595,0.98663,0,massA=0.31 massB=0.677
p1,131,13,risk,0,72,88,0.64,0.7822,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.29747,0.99579,0,massA=0.296 massB=0.7
p1,152,15,risk,0,82,113,0.74,1.0198,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9978,0.99794,0,massA=0.0022 massB=0.996
p1,187,18,risk,0,41,61,0.58,0.8629,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16668,0.9958,0,massA=0.166 massB=0.83
p1,213,21,risk,0,106,206,0.73,1.4187,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0248,0.99685,0,massA=0.0247 massB=0.972
p1,189,18,risk,0,41,61,0.58,0.8629,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03847,0.99525,0,massA=0.0383 massB=0.957
p1,373,37,risk,0,151,252,0.68,1.1348,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0164,0.99745,0,massA=0.0164 massB=0.981
p1,285,28,risk,0,132,181,0.76,1.0421,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10088,0.98563,0,massA=0.0994 massB=0.886
p1,205,20,risk,0,186,266,0.63,0.901,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10971,0.97578,0,massA=0.107 massB=0.869
p1,270,27,risk,0,166,433,0.53,1.3825,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.83114,0.99048,0,massA=0.167 massB=0.823
p1,110,11,risk,0,54,68,0.81,1.02,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.90532,0.98615,0,massA=0.0934 massB=0.893
p1,50,5,risk,0,162,381,0.46,1.0819,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.8439,0.99152,0,massA=0.155 massB=0.837
p1,390,39,risk,0,178,567,0.32,1.0193,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85585,0.99157,0,massA=0.143 massB=0.849
p1,98,9,risk,0,49,153,0.26,0.8118,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92192,0.99535,0,massA=0.0777 massB=0.918
p1,379,37,risk,0,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03733,0.9948,0,massA=0.0371 massB=0.958
p1,106,10,risk,0,111,278,0.58,1.4526,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.89181,0.98412,0,massA=0.106 massB=0.878
p1,24,2,risk,0,162,661,0.26,1.0609,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.61878,0.97775,0,massA=0.373 massB=0.605
p1,45,4,risk,0,29,71,0.55,1.3466,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.10088,0.9862,0,massA=0.0995 massB=0.887
p1,240,24,risk,0,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.87235,0.98692,0,massA=0.126 massB=0.861
p1,214,21,risk,0,106,206,0.73,1.4187,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.47658,0.98275,0,massA=0.514 massB=0.468
p1,314,31,risk,0,51,151,0.29,0.8586,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.46879,0.98623,0,massA=0.524 massB=0.462
p1,319,31,risk,0,51,151,0.29,0.8586,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02557,0.99537,0,massA=0.0254 massB=0.97
p1,159,15,risk,0,82,113,0.74,1.0198,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04054,0.99377,0,massA=0.0403 massB=0.953
p1,222,22,risk,0,81,163,0.72,1.4489,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99813,0.99819,0,massA=0.00186 massB=0.996
p1,329,32,risk,0,131,236,0.57,1.0269,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04337,0.99452,0,massA=0.0431 massB=0.951
p1,191,19,risk,0,64,122,0.49,0.9341,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.32082,0.99599,0,massA=0.32 massB=0.676
p1,180,18,risk,0,41,61,0.58,0.8629,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85966,0.98842,0,massA=0.139 massB=0.85
p1,215,21,risk,0,106,206,0.73,1.4187,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.16238,0.98248,0,massA=0.16 massB=0.823
p1,351,35,risk,0,91,133,0.68,0.9938,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.33808,0.99465,0,massA=0.336 massB=0.658
p1,295,29,risk,0,79,81,0.83,0.851,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.20434,0.98417,0,massA=0.201 massB=0.783
p1,116,11,risk,0,54,68,0.81,1.02,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88404,0.98786,0,massA=0.115 massB=0.873
p1,49,4,risk,0,29,71,0.55,1.3466,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02696,0.99478,0,massA=0.0268 massB=0.968
p1,394,39,risk,0,178,567,0.32,1.0193,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.51562,0.98708,0,massA=0.478 massB=0.509
p1,387,38,risk,0,183,609,0.38,1.2646,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.07477,0.99199,0,massA=0.0742 massB=0.918
p1,141,14,risk,0,81,201,0.68,1.6874,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.24508,0.99502,0,massA=0.244 massB=0.751
p1,395,39,risk,0,178,567,0.32,1.0193,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.06371,0.98012,0,massA=0.0624 massB=0.918
p1,127,12,risk,0,164,541,0.38,1.2535,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0737,0.98967,0,massA=0.0729 massB=0.917
p1,368,36,risk,0,98,227,0.47,1.0887,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92192,0.99671,0,massA=0.0778 massB=0.919
p1,359,35,risk,0,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03334,0.99311,0,massA=0.0331 massB=0.96
p1,338,33,risk,0,142,446,0.53,1.6646,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93629,0.99633,0,massA=0.0635 massB=0.933
p1,218,21,risk,0,106,206,0.73,1.4187,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9173,0.99535,0,massA=0.0823 massB=0.913
p1,288,28,risk,0,132,181,0.76,1.0421,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94738,0.99644,0,massA=0.0524 massB=0.944
p1,67,6,risk,0,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27826,0.99296,0,massA=0.276 massB=0.717
p1,121,12,risk,0,164,541,0.38,1.2535,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.23652,0.99328,0,massA=0.235 massB=0.758
p1,363,36,risk,0,98,227,0.47,1.0887,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.00899,0.99766,0,massA=0.00896 massB=0.989
p1,204,20,risk,0,186,266,0.63,0.901,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.56218,0.98405,0,massA=0.431 massB=0.553
p1,242,24,risk,0,168,214,0.76,0.9681,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99775,0.99812,0,massA=0.00225 massB=0.996
p1,16,1,risk,0,58,116,0.66,1.32,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95004,0.98473,0,massA=0.0492 massB=0.936
p1,29,2,risk,0,162,661,0.26,1.0609,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02801,0.99042,0,massA=0.0277 massB=0.963
p1,162,16,risk,0,139,234,0.6,1.0101,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99623,0.99861,0,massA=0.00376 massB=0.995
p1,19,1,risk,0,58,116,0.66,1.32,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04085,0.99382,0,massA=0.0406 massB=0.953
p1,199,19,risk,0,64,122,0.49,0.9341,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03068,0.99542,0,massA=0.0305 massB=0.965
p1,5,0,risk,0,186,984,0.26,1.3755,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03514,0.97776,0,massA=0.0344 massB=0.943
p1,144,14,risk,0,81,201,0.68,1.6874,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.63703,0.98188,0,massA=0.356 massB=0.625
p1,108,10,risk,0,111,278,0.58,1.4526,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.92736,0.99604,0,massA=0.0723 massB=0.924
p1,301,30,risk,0,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.19193,0.99484,0,massA=0.191 massB=0.804
p1,148,14,risk,0,81,201,0.68,1.6874,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94892,0.99599,0,massA=0.0509 massB=0.945
p1,15,1,risk,0,58,116,0.66,1.32,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.1294,0.98386,0,massA=0.127 massB=0.857
p1,20,2,risk,0,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.85391,0.98664,0,massA=0.144 massB=0.843
p1,193,19,risk,0,64,122,0.49,0.9341,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01116,0.99821,0,massA=0.0111 massB=0.987
p1,63,6,risk,0,94,101,0.71,0.7629,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0341,0.99729,0,massA=0.034 massB=0.963
p1,167,16,risk,0,139,234,0.6,1.0101,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.17106,0.99291,0,massA=0.17 massB=0.823
p1,357,35,risk,0,91,133,0.68,0.9938,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.13661,0.99395,0,massA=0.136 massB=0.858
p1,58,5,risk,0,162,381,0.46,1.0819,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93535,0.99645,0,massA=0.0644 massB=0.932
p1,309,30,risk,0,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02696,0.99268,0,massA=0.0268 massB=0.966
p1,147,14,risk,0,81,201,0.68,1.6874,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.09401,0.99401,0,massA=0.0934 massB=0.901
p1,42,4,risk,0,29,71,0.55,1.3466,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99381,0.99875,0,massA=0.00619 massB=0.993
p1,249,24,risk,0,168,214,0.76,0.9681,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04778,0.99274,0,massA=0.0474 massB=0.945
p1,311,31,risk,0,51,151,0.29,0.8586,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.24221,0.99588,0,massA=0.241 massB=0.755
p1,163,16,risk,0,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.01099,0.99785,0,massA=0.011 massB=0.987
p1,122,12,risk,0,164,541,0.38,1.2535,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9947,0.99751,0,massA=0.00529 massB=0.992
p1,388,38,risk,0,183,609,0.38,1.2646,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.93245,0.99656,0,massA=0.0673 massB=0.929
p1,168,16,risk,0,139,234,0.6,1.0101,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.91244,0.99514,0,massA=0.0871 massB=0.908
p1,192,19,risk,0,64,122,0.49,0.9341,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99101,0.9983,0,massA=0.00897 massB=0.989
p1,266,26,risk,0,59,151,0.36,0.9214,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.8977,0.98866,0,massA=0.101 massB=0.888
p1,300,30,risk,0,149,447,0.26,0.78,0,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.76908,0.98426,0,massA=0.227 massB=0.757
p1,282,28,risk,0,132,181,0.76,1.0421,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99883,0.99839,0,massA=0.00117 massB=0.997
p1,219,21,risk,0,106,206,0.73,1.4187,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.0542,0.99339,0,massA=0.0538 massB=0.94
p1,101,10,risk,0,111,278,0.58,1.4526,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.29421,0.99567,0,massA=0.293 massB=0.703
p1,123,12,risk,0,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.00819,0.99635,0,massA=0.00816 massB=0.988
p1,82,8,risk,0,62,263,0.33,1.3998,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.99376,0.99833,0,massA=0.00623 massB=0.992
p1,268,26,risk,0,59,151,0.36,0.9214,4,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.94815,0.99588,0,massA=0.0516 massB=0.944
p1,151,15,risk,0,82,113,0.74,1.0198,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.3451,0.99513,0,massA=0.343 massB=0.652
p1,171,17,risk,0,117,362,0.42,1.2995,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.22542,0.99542,0,massA=0.224 massB=0.771
p1,375,37,risk,0,151,252,0.68,1.1348,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15406,0.98328,0,massA=0.151 massB=0.832
p1,6,0,risk,0,186,984,0.26,1.3755,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.82446,0.98357,0,massA=0.173 massB=0.811
p1,326,32,risk,0,131,236,0.57,1.0269,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.88563,0.98934,0,massA=0.113 massB=0.876
p1,227,22,risk,0,81,163,0.72,1.4489,3,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.15817,0.99268,0,massA=0.157 massB=0.836
p1,279,27,risk,0,166,433,0.53,1.3825,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.03649,0.99413,0,massA=0.0363 massB=0.958
p1,376,37,risk,0,151,252,0.68,1.1348,3,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.95465,0.98445,0,massA=0.0446 massB=0.94
p1,392,39,risk,0,178,567,0.32,1.0193,1,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.9956,0.9987,0,massA=0.00439 massB=0.994
p1,331,33,risk,0,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.27202,0.99629,0,massA=0.271 massB=0.725
p1,93,9,risk,0,49,153,0.26,0.8118,1,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.00845,0.99811,0,massA=0.00843 massB=0.99
p1,125,12,risk,0,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.04959,0.97247,0,massA=0.0482 massB=0.924
p1,344,34,risk,0,52,96,0.63,1.1631,2,True,B,allenai/OLMo-2-1124-7B-Instruct,chat,0.7186,0.99013,0,massA=0.279 massB=0.712
p1,9,0,risk,0,186,984,0.26,1.3755,4,False,A,allenai/OLMo-2-1124-7B-Instruct,chat,0.02844,0.99387,0,massA=0.0283 massB=0.966
