instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p1,7,0,risk,0,186,984,0.26,1.3755,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.34865,1.0,0,massA=0.349 massB=0.651
p1,40,4,risk,0,29,71,0.55,1.3466,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.94967,1.0,0,massA=0.0503 massB=0.95
p1,393,39,risk,0,178,567,0.32,1.0193,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0341,1.0,0,massA=0.0341 massB=0.966
p1,3,0,risk,0,186,984,0.26,1.3755,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06009,1.0,0,massA=0.0601 massB=0.94
p1,154,15,risk,0,82,113,0.74,1.0198,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.43015,1.0,0,massA=0.57 massB=0.43
p1,129,12,risk,0,164,541,0.38,1.2535,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.89331,1.0,0,massA=0.893 massB=0.107
p1,203,20,risk,0,186,266,0.63,0.901,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.71223,1.0,0,massA=0.712 massB=0.288
p1,118,11,risk,0,54,68,0.81,1.02,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9836,1.0,0,massA=0.0164 massB=0.984
p1,137,13,risk,0,72,88,0.64,0.7822,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.86339,1.0,0,massA=0.863 massB=0.137
p1,95,9,risk,0,49,153,0.26,0.8118,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.07159,1.0,0,massA=0.0716 massB=0.928
p1,33,3,risk,0,46,158,0.33,1.1335,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.67918,1.0,0,massA=0.679 massB=0.321
p1,321,32,risk,0,131,236,0.57,1.0269,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02844,1.0,0,massA=0.0284 massB=0.972
p1,91,9,risk,0,49,153,0.26,0.8118,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01496,1.0,0,massA=0.015 massB=0.985
p1,73,7,risk,0,63,98,0.64,0.9956,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.91964,1.0,0,massA=0.92 massB=0.0804
p1,86,8,risk,0,62,263,0.33,1.3998,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04603,1.0,0,massA=0.954 massB=0.046
p1,25,2,risk,0,162,661,0.26,1.0609,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.08036,1.0,0,massA=0.0804 massB=0.92
p1,197,19,risk,0,64,122,0.49,0.9341,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.14805,1.0,0,massA=0.148 massB=0.852
p1,155,15,risk,0,82,113,0.74,1.0198,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.24509,1.0,0,massA=0.245 massB=0.755
p1,135,13,risk,0,72,88,0.64,0.7822,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.16886,1.0,0,massA=0.169 massB=0.831
p1,185,18,risk,0,41,61,0.58,0.8629,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.4149,1.0,0,massA=0.415 massB=0.585
p1,92,9,risk,0,49,153,0.26,0.8118,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.28777,1.0,0,massA=0.712 massB=0.288
p1,370,37,risk,0,151,252,0.68,1.1348,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.17329,1.0,0,massA=0.827 massB=0.173
p1,398,39,risk,0,178,567,0.32,1.0193,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.93245,1.0,0,massA=0.0675 massB=0.932
p1,140,14,risk,0,81,201,0.68,1.6874,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.71223,1.0,0,massA=0.288 massB=0.712
p1,243,24,risk,0,168,214,0.76,0.9681,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.82219,1.0,0,massA=0.822 massB=0.178
p1,253,25,risk,0,124,207,0.76,1.2687,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.93812,1.0,0,massA=0.938 massB=0.0619
p1,352,35,risk,0,91,133,0.68,0.9938,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06954,1.0,0,massA=0.93 massB=0.0695
p1,303,30,risk,0,149,447,0.26,0.78,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02844,1.0,0,massA=0.0284 massB=0.972
p1,84,8,risk,0,62,263,0.33,1.3998,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.07159,1.0,0,massA=0.928 massB=0.0716
p1,365,36,risk,0,98,227,0.47,1.0887,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.21207,1.0,0,massA=0.212 massB=0.788
p1,369,36,risk,0,98,227,0.47,1.0887,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97156,1.0,0,massA=0.972 massB=0.0284
p1,113,11,risk,0,54,68,0.81,1.02,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.55447,1.0,0,massA=0.554 massB=0.446
p1,186,18,risk,0,41,61,0.58,0.8629,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.89331,1.0,0,massA=0.107 massB=0.893
p1,341,34,risk,0,52,96,0.63,1.1631,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.10088,0.99999,0,massA=0.101 massB=0.899
p1,313,31,risk,0,51,151,0.29,0.8586,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.04468,1.0,0,massA=0.0447 massB=0.955
p1,143,14,risk,0,81,201,0.68,1.6874,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.21734,1.0,0,massA=0.217 massB=0.783
p1,72,7,risk,0,63,98,0.64,0.9956,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.26894,1.0,0,massA=0.731 massB=0.269
p1,170,17,risk,0,117,362,0.42,1.2995,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.4225,1.0,0,massA=0.577 massB=0.423
p1,181,18,risk,0,41,61,0.58,0.8629,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0534,0.99999,0,massA=0.0534 massB=0.947
p1,1,0,risk,0,186,984,0.26,1.3755,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01033,1.0,0,massA=0.0103 massB=0.99
p1,105,10,risk,0,111,278,0.58,1.4526,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.16027,1.0,0,massA=0.16 massB=0.84
p1,11,1,risk,0,58,116,0.66,1.32,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.1128,0.99999,0,massA=0.113 massB=0.887
p1,244,24,risk,0,168,214,0.76,0.9681,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.69264,1.0,0,massA=0.307 massB=0.693
p1,165,16,risk,0,139,234,0.6,1.0101,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.08036,1.0,0,massA=0.0804 massB=0.92
p1,361,36,risk,0,98,227,0.47,1.0887,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02298,0.99999,0,massA=0.023 massB=0.977
p1,233,23,risk,0,91,626,0.23,1.5822,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.02759,1.0,0,massA=0.0276 massB=0.972
p1,30,3,risk,0,46,158,0.33,1.1335,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.08036,1.0,0,massA=0.92 massB=0.0804
p1,13,1,risk,0,58,116,0.66,1.32,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.89029,1.0,0,massA=0.89 massB=0.11
p1,347,34,risk,0,52,96,0.63,1.1631,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98201,1.0,0,massA=0.982 massB=0.018
p1,119,11,risk,0,54,68,0.81,1.02,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.89912,1.0,0,massA=0.899 massB=0.101
p1,257,25,risk,0,124,207,0.76,1.2687,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97631,1.0,0,massA=0.976 massB=0.0237
p1,255,25,risk,0,124,207,0.76,1.2687,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.55447,1.0,0,massA=0.554 massB=0.446
p1,310,31,risk,0,51,151,0.29,0.8586,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.34158,1.0,0,massA=0.658 massB=0.342
p1,43,4,risk,0,29,71,0.55,1.3466,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.89625,1.0,0,massA=0.896 massB=0.104
p1,228,22,risk,0,81,163,0.72,1.4489,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99142,1.0,0,massA=0.00858 massB=0.991
p1,103,10,risk,0,111,278,0.58,1.4526,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.76065,1.0,0,massA=0.761 massB=0.239
p1,83,8,risk,0,62,263,0.33,1.3998,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.19683,1.0,0,massA=0.197 massB=0.803
p1,274,27,risk,0,166,433,0.53,1.3825,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.16886,1.0,0,massA=0.831 massB=0.169
p1,4,0,risk,0,186,984,0.26,1.3755,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01169,1.0,0,massA=0.988 massB=0.0117
p1,277,27,risk,0,166,433,0.53,1.3825,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.7773,1.0,0,massA=0.777 massB=0.223
p1,275,27,risk,0,166,433,0.53,1.3825,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.24509,1.0,0,massA=0.245 massB=0.755
p1,307,30,risk,0,149,447,0.26,0.78,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.18243,1.0,0,massA=0.182 massB=0.818
p1,325,32,risk,0,131,236,0.57,1.0269,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.24509,1.0,0,massA=0.245 massB=0.755
p1,306,30,risk,0,149,447,0.26,0.78,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02676,1.0,0,massA=0.973 massB=0.0268
p1,397,39,risk,0,178,567,0.32,1.0193,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.17329,1.0,0,massA=0.173 massB=0.827
p1,89,8,risk,0,62,263,0.33,1.3998,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.8808,1.0,0,massA=0.881 massB=0.119
p1,362,36,risk,0,98,227,0.47,1.0887,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.16886,1.0,0,massA=0.831 massB=0.169
p1,22,2,risk,0,162,661,0.26,1.0609,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02033,1.0,0,massA=0.98 massB=0.0203
p1,324,32,risk,0,131,236,0.57,1.0269,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.29421,1.0,0,massA=0.706 massB=0.294
p1,131,13,risk,0,72,88,0.64,0.7822,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.01591,1.0,0,massA=0.0159 massB=0.984
p1,152,15,risk,0,82,113,0.74,1.0198,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.32767,1.0,0,massA=0.672 massB=0.328
p1,187,18,risk,0,41,61,0.58,0.8629,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99242,1.0,0,massA=0.992 massB=0.00758
p1,213,21,risk,0,106,206,0.73,1.4187,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97482,1.0,0,massA=0.975 massB=0.0252
p1,189,18,risk,0,41,61,0.58,0.8629,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98935,1.0,0,massA=0.989 massB=0.0107
p1,373,37,risk,0,151,252,0.68,1.1348,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95663,1.0,0,massA=0.957 massB=0.0434
p1,285,28,risk,0,132,181,0.76,1.0421,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.10088,1.0,0,massA=0.101 massB=0.899
p1,205,20,risk,0,186,266,0.63,0.901,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.09535,1.0,0,massA=0.0953 massB=0.905
p1,270,27,risk,0,166,433,0.53,1.3825,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.67233,1.0,0,massA=0.328 massB=0.672
p1,110,11,risk,0,54,68,0.81,1.02,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.83973,1.0,0,massA=0.16 massB=0.84
p1,50,5,risk,0,162,381,0.46,1.0819,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.21207,1.0,0,massA=0.788 massB=0.212
p1,390,39,risk,0,178,567,0.32,1.0193,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.1128,1.0,0,massA=0.887 massB=0.113
p1,98,9,risk,0,49,153,0.26,0.8118,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98967,1.0,0,massA=0.0103 massB=0.99
p1,379,37,risk,0,151,252,0.68,1.1348,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99059,1.0,0,massA=0.991 massB=0.00941
p1,106,10,risk,0,111,278,0.58,1.4526,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.67233,1.0,0,massA=0.328 massB=0.672
p1,24,2,risk,0,162,661,0.26,1.0609,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02096,1.0,0,massA=0.979 massB=0.021
p1,45,4,risk,0,29,71,0.55,1.3466,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.59267,1.0,0,massA=0.593 massB=0.407
p1,240,24,risk,0,168,214,0.76,0.9681,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.83973,1.0,0,massA=0.16 massB=0.84
p1,214,21,risk,0,106,206,0.73,1.4187,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.19193,1.0,0,massA=0.808 massB=0.192
p1,314,31,risk,0,51,151,0.29,0.8586,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.19193,1.0,0,massA=0.808 massB=0.192
p1,319,31,risk,0,51,151,0.29,0.8586,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.46879,1.0,0,massA=0.469 massB=0.531
p1,159,15,risk,0,82,113,0.74,1.0198,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99618,1.0,0,massA=0.996 massB=0.00382
p1,222,22,risk,0,81,163,0.72,1.4489,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.43015,1.0,0,massA=0.57 massB=0.43
p1,329,32,risk,0,131,236,0.57,1.0269,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.96691,1.0,0,massA=0.967 massB=0.0331
p1,191,19,risk,0,64,122,0.49,0.9341,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0061,1.0,0,massA=0.0061 massB=0.994
p1,180,18,risk,0,41,61,0.58,0.8629,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.83973,1.0,0,massA=0.16 massB=0.84
p1,215,21,risk,0,106,206,0.73,1.4187,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.18243,1.0,0,massA=0.182 massB=0.818
p1,351,35,risk,0,91,133,0.68,0.9938,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.04209,1.0,0,massA=0.0421 massB=0.958
p1,295,29,risk,0,79,81,0.83,0.851,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.14805,1.0,0,massA=0.148 massB=0.852
p1,116,11,risk,0,54,68,0.81,1.02,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.69264,1.0,0,massA=0.307 massB=0.693
p1,49,4,risk,0,29,71,0.55,1.3466,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99813,1.0,0,massA=0.998 massB=0.00187
p1,394,39,risk,0,178,567,0.32,1.0193,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.03514,1.0,0,massA=0.965 massB=0.0351
p1,387,38,risk,0,183,609,0.38,1.2646,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.34158,1.0,0,massA=0.342 massB=0.658
p1,141,14,risk,0,81,201,0.68,1.6874,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.16886,0.99998,0,massA=0.169 massB=0.831
p1,395,39,risk,0,178,567,0.32,1.0193,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.13661,1.0,0,massA=0.137 massB=0.863
p1,127,12,risk,0,164,541,0.38,1.2535,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.22816,1.0,0,massA=0.228 massB=0.772
p1,368,36,risk,0,98,227,0.47,1.0887,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99371,1.0,0,massA=0.00629 massB=0.994
p1,359,35,risk,0,91,133,0.68,0.9938,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95915,1.0,0,massA=0.959 massB=0.0408
p1,338,33,risk,0,142,446,0.53,1.6646,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99218,1.0,0,massA=0.00782 massB=0.992
p1,218,21,risk,0,106,206,0.73,1.4187,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.80317,1.0,0,massA=0.197 massB=0.803
p1,288,28,risk,0,132,181,0.76,1.0421,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.9466,1.0,0,massA=0.0534 massB=0.947
p1,67,6,risk,0,94,101,0.71,0.7629,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97241,1.0,0,massA=0.972 massB=0.0276
p1,121,12,risk,0,164,541,0.38,1.2535,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00782,1.0,0,massA=0.00782 massB=0.992
p1,363,36,risk,0,98,227,0.47,1.0887,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.67233,1.0,0,massA=0.672 massB=0.328
p1,204,20,risk,0,186,266,0.63,0.901,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.23371,1.0,0,massA=0.766 massB=0.234
p1,242,24,risk,0,168,214,0.76,0.9681,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.53898,1.0,0,massA=0.461 massB=0.539
p1,16,1,risk,0,58,116,0.66,1.32,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.46879,1.0,0,massA=0.531 massB=0.469
p1,29,2,risk,0,162,661,0.26,1.0609,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.76065,1.0,0,massA=0.761 massB=0.239
p1,162,16,risk,0,139,234,0.6,1.0101,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.5,1.0,0,massA=0.5 massB=0.5
p1,19,1,risk,0,58,116,0.66,1.32,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99683,1.0,0,massA=0.997 massB=0.00317
p1,199,19,risk,0,64,122,0.49,0.9341,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.62246,1.0,0,massA=0.622 massB=0.378
p1,5,0,risk,0,186,984,0.26,1.3755,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.08756,1.0,0,massA=0.0876 massB=0.912
p1,144,14,risk,0,81,201,0.68,1.6874,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.28141,1.0,0,massA=0.719 massB=0.281
p1,108,10,risk,0,111,278,0.58,1.4526,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99194,1.0,0,massA=0.00806 massB=0.992
p1,301,30,risk,0,149,447,0.26,0.78,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00555,1.0,0,massA=0.00555 massB=0.994
p1,148,14,risk,0,81,201,0.68,1.6874,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.95114,1.0,0,massA=0.0489 massB=0.951
p1,15,1,risk,0,58,116,0.66,1.32,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.46102,1.0,0,massA=0.461 massB=0.539
p1,20,2,risk,0,162,661,0.26,1.0609,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.06371,1.0,0,massA=0.936 massB=0.0637
p1,193,19,risk,0,64,122,0.49,0.9341,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.08756,1.0,0,massA=0.0876 massB=0.912
p1,63,6,risk,0,94,101,0.71,0.7629,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.76629,1.0,0,massA=0.766 massB=0.234
p1,167,16,risk,0,139,234,0.6,1.0101,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.53121,1.0,0,massA=0.531 massB=0.469
p1,357,35,risk,0,91,133,0.68,0.9938,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.73106,1.0,0,massA=0.731 massB=0.269
p1,58,5,risk,0,162,381,0.46,1.0819,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.95663,1.0,0,massA=0.0434 massB=0.957
p1,309,30,risk,0,149,447,0.26,0.78,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.51562,1.0,0,massA=0.516 massB=0.484
p1,147,14,risk,0,81,201,0.68,1.6874,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.70579,1.0,0,massA=0.706 massB=0.294
p1,42,4,risk,0,29,71,0.55,1.3466,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.74317,1.0,0,massA=0.257 massB=0.743
p1,249,24,risk,0,168,214,0.76,0.9681,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.98409,1.0,0,massA=0.984 massB=0.0159
p1,311,31,risk,0,51,151,0.29,0.8586,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.00649,1.0,0,massA=0.00649 massB=0.994
p1,163,16,risk,0,139,234,0.6,1.0101,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.05665,1.0,0,massA=0.0567 massB=0.943
p1,122,12,risk,0,164,541,0.38,1.2535,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0851,1.0,0,massA=0.915 massB=0.0851
p1,388,38,risk,0,183,609,0.38,1.2646,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.93629,1.0,0,massA=0.0637 massB=0.936
p1,168,16,risk,0,139,234,0.6,1.0101,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.99115,1.0,0,massA=0.00885 massB=0.991
p1,192,19,risk,0,64,122,0.49,0.9341,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.15203,1.0,0,massA=0.848 massB=0.152
p1,266,26,risk,0,59,151,0.36,0.9214,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.53898,1.0,0,massA=0.461 massB=0.539
p1,300,30,risk,0,149,447,0.26,0.78,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.32082,1.0,0,massA=0.679 massB=0.321
p1,282,28,risk,0,132,181,0.76,1.0421,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.1561,1.0,0,massA=0.844 massB=0.156
p1,219,21,risk,0,106,206,0.73,1.4187,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.99593,1.0,0,massA=0.996 massB=0.00407
p1,101,10,risk,0,111,278,0.58,1.4526,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0341,0.99999,0,massA=0.0341 massB=0.966
p1,123,12,risk,0,164,541,0.38,1.2535,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06371,1.0,0,massA=0.0637 massB=0.936
p1,82,8,risk,0,62,263,0.33,1.3998,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.09269,1.0,0,massA=0.907 massB=0.0927
p1,268,26,risk,0,59,151,0.36,0.9214,4,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.98636,1.0,0,massA=0.0136 massB=0.986
p1,151,15,risk,0,82,113,0.74,1.0198,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.0851,0.99999,0,massA=0.0851 massB=0.915
p1,171,17,risk,0,117,362,0.42,1.2995,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.04209,1.0,0,massA=0.0421 massB=0.958
p1,375,37,risk,0,151,252,0.68,1.1348,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.49219,1.0,0,massA=0.492 massB=0.508
p1,6,0,risk,0,186,984,0.26,1.3755,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.00137,1.0,0,massA=0.999 massB=0.00137
p1,326,32,risk,0,131,236,0.57,1.0269,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.76065,1.0,0,massA=0.239 massB=0.761
p1,227,22,risk,0,81,163,0.72,1.4489,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97156,1.0,0,massA=0.972 massB=0.0284
p1,279,27,risk,0,166,433,0.53,1.3825,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.95397,1.0,0,massA=0.954 massB=0.046
p1,376,37,risk,0,151,252,0.68,1.1348,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04085,1.0,0,massA=0.959 massB=0.0408
p1,392,39,risk,0,178,567,0.32,1.0193,1,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.0341,1.0,0,massA=0.966 massB=0.0341
p1,331,33,risk,0,142,446,0.53,1.6646,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03847,0.99999,0,massA=0.0385 massB=0.962
p1,93,9,risk,0,49,153,0.26,0.8118,1,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.06009,1.0,0,massA=0.0601 massB=0.94
p1,125,12,risk,0,164,541,0.38,1.2535,2,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.07586,1.0,0,massA=0.0759 massB=0.924
p1,344,34,risk,0,52,96,0.63,1.1631,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.71859,1.0,0,massA=0.281 massB=0.719
p1,9,0,risk,0,186,984,0.26,1.3755,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.90991,1.0,0,massA=0.91 massB=0.0901
p1,297,29,risk,0,79,81,0.83,0.851,3,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.8439,1.0,0,massA=0.844 massB=0.156
p1,161,16,risk,0,139,234,0.6,1.0101,0,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.03514,1.0,0,massA=0.0351 massB=0.965
p1,386,38,risk,0,183,609,0.38,1.2646,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.01912,1.0,0,massA=0.981 massB=0.0191
p1,289,28,risk,0,132,181,0.76,1.0421,4,False,A,Qwen/Qwen2.5-7B-Instruct,chat,0.97156,1.0,0,massA=0.972 massB=0.0284
p1,356,35,risk,0,91,133,0.68,0.9938,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.07159,1.0,0,massA=0.928 massB=0.0716
p1,304,30,risk,0,149,447,0.26,0.78,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.02676,1.0,0,massA=0.973 massB=0.0268
p1,234,23,risk,0,91,626,0.23,1.5822,2,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.04337,1.0,0,massA=0.957 massB=0.0434
p1,320,32,risk,0,131,236,0.57,1.0269,0,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.76629,1.0,0,massA=0.234 massB=0.766
p1,76,7,risk,0,63,98,0.64,0.9956,3,True,B,Qwen/Qwen2.5-7B-Instruct,chat,0.65135,1.0,0,massA=0.349 massB=0.651
