instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p1,28,2,risk,0,162,661,0.26,1.0609,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.82446,0.9917,0,massA=0.174 massB=0.818
p1,77,7,risk,0,63,98,0.64,0.9956,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79053,0.99971,0,massA=0.79 massB=0.209
p1,349,34,risk,0,52,96,0.63,1.1631,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.33808,0.98225,0,massA=0.332 massB=0.65
p1,371,37,risk,0,151,252,0.68,1.1348,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.82671,0.99464,0,massA=0.822 massB=0.172
p1,0,0,risk,0,186,984,0.26,1.3755,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.47658,0.99957,0,massA=0.523 massB=0.476
p1,111,11,risk,0,54,68,0.81,1.02,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8706,0.99655,0,massA=0.868 massB=0.129
p1,238,23,risk,0,91,626,0.23,1.5822,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89331,0.98889,0,massA=0.106 massB=0.883
p1,7,0,risk,0,186,984,0.26,1.3755,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.73106,0.99968,0,massA=0.731 massB=0.269
p1,40,4,risk,0,29,71,0.55,1.3466,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.50391,0.99962,0,massA=0.496 massB=0.504
p1,393,39,risk,0,178,567,0.32,1.0193,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39981,0.99695,0,massA=0.399 massB=0.598
p1,3,0,risk,0,186,984,0.26,1.3755,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36297,0.99665,0,massA=0.362 massB=0.635
p1,154,15,risk,0,82,113,0.74,1.0198,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62977,0.99869,0,massA=0.37 massB=0.629
p1,129,12,risk,0,164,541,0.38,1.2535,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.3522,0.98885,0,massA=0.348 massB=0.641
p1,203,20,risk,0,186,266,0.63,0.901,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.45326,0.99426,0,massA=0.451 massB=0.544
p1,118,11,risk,0,54,68,0.81,1.02,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.86339,0.99173,0,massA=0.135 massB=0.856
p1,137,13,risk,0,72,88,0.64,0.7822,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79819,0.99974,0,massA=0.798 massB=0.202
p1,95,9,risk,0,49,153,0.26,0.8118,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.33459,0.98744,0,massA=0.33 massB=0.657
p1,33,3,risk,0,46,158,0.33,1.1335,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.33112,0.99638,0,massA=0.33 massB=0.666
p1,321,32,risk,0,131,236,0.57,1.0269,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.79053,0.99593,0,massA=0.787 massB=0.209
p1,91,9,risk,0,49,153,0.26,0.8118,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60393,0.99688,0,massA=0.602 massB=0.395
p1,73,7,risk,0,63,98,0.64,0.9956,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36659,0.99214,0,massA=0.364 massB=0.628
p1,86,8,risk,0,62,263,0.33,1.3998,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.54286,0.99988,0,massA=0.457 massB=0.543
p1,25,2,risk,0,162,661,0.26,1.0609,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39234,0.99098,0,massA=0.389 massB=0.602
p1,197,19,risk,0,64,122,0.49,0.9341,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.70902,0.99979,0,massA=0.709 massB=0.291
p1,155,15,risk,0,82,113,0.74,1.0198,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61138,0.99167,0,massA=0.606 massB=0.385
p1,135,13,risk,0,72,88,0.64,0.7822,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66192,0.99263,0,massA=0.657 massB=0.336
p1,185,18,risk,0,41,61,0.58,0.8629,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62246,0.991,0,massA=0.617 massB=0.374
p1,92,9,risk,0,49,153,0.26,0.8118,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.74909,0.99636,0,massA=0.25 massB=0.746
p1,370,37,risk,0,151,252,0.68,1.1348,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51952,0.99912,0,massA=0.48 massB=0.519
p1,398,39,risk,0,178,567,0.32,1.0193,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.88404,0.99262,0,massA=0.115 massB=0.878
p1,140,14,risk,0,81,201,0.68,1.6874,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56602,0.9993,0,massA=0.434 massB=0.566
p1,243,24,risk,0,168,214,0.76,0.9681,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.35936,0.99614,0,massA=0.358 massB=0.638
p1,253,25,risk,0,124,207,0.76,1.2687,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.43015,0.9943,0,massA=0.428 massB=0.567
p1,352,35,risk,0,91,133,0.68,0.9938,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83114,0.98666,0,massA=0.167 massB=0.82
p1,303,30,risk,0,149,447,0.26,0.78,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31069,0.9962,0,massA=0.31 massB=0.687
p1,84,8,risk,0,62,263,0.33,1.3998,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.49609,0.99868,0,massA=0.503 massB=0.495
p1,365,36,risk,0,98,227,0.47,1.0887,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.4187,0.99236,0,massA=0.415 massB=0.577
p1,369,36,risk,0,98,227,0.47,1.0887,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.28141,0.98468,0,massA=0.277 massB=0.708
p1,113,11,risk,0,54,68,0.81,1.02,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51172,0.99671,0,massA=0.51 massB=0.487
p1,186,18,risk,0,41,61,0.58,0.8629,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72487,0.99975,0,massA=0.275 massB=0.725
p1,341,34,risk,0,52,96,0.63,1.1631,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81757,0.99168,0,massA=0.811 massB=0.181
p1,313,31,risk,0,51,151,0.29,0.8586,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39607,0.99513,0,massA=0.394 massB=0.601
p1,143,14,risk,0,81,201,0.68,1.6874,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.38862,0.99639,0,massA=0.387 massB=0.609
p1,72,7,risk,0,63,98,0.64,0.9956,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83114,0.97963,0,massA=0.165 massB=0.814
p1,170,17,risk,0,117,362,0.42,1.2995,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.47658,0.99965,0,massA=0.523 massB=0.476
p1,181,18,risk,0,41,61,0.58,0.8629,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85391,0.99459,0,massA=0.849 massB=0.145
p1,1,0,risk,0,186,984,0.26,1.3755,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.73716,0.99639,0,massA=0.734 massB=0.262
p1,105,10,risk,0,111,278,0.58,1.4526,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51172,0.98683,0,massA=0.505 massB=0.482
p1,11,1,risk,0,58,116,0.66,1.32,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.74909,0.99665,0,massA=0.747 massB=0.25
p1,244,24,risk,0,168,214,0.76,0.9681,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59643,0.99897,0,massA=0.403 massB=0.596
p1,165,16,risk,0,139,234,0.6,1.0101,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.46879,0.98706,0,massA=0.463 massB=0.524
p1,361,36,risk,0,98,227,0.47,1.0887,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62612,0.99664,0,massA=0.624 massB=0.373
p1,233,23,risk,0,91,626,0.23,1.5822,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34158,0.99647,0,massA=0.34 massB=0.656
p1,30,3,risk,0,46,158,0.33,1.1335,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.4225,0.99979,0,massA=0.577 massB=0.422
p1,13,1,risk,0,58,116,0.66,1.32,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.36297,0.99579,0,massA=0.361 massB=0.634
p1,347,34,risk,0,52,96,0.63,1.1631,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78266,0.99971,0,massA=0.782 massB=0.217
p1,119,11,risk,0,54,68,0.81,1.02,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.42632,0.98679,0,massA=0.421 massB=0.566
p1,257,25,risk,0,124,207,0.76,1.2687,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.84997,0.99973,0,massA=0.85 massB=0.15
p1,255,25,risk,0,124,207,0.76,1.2687,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59643,0.99334,0,massA=0.592 massB=0.401
p1,310,31,risk,0,51,151,0.29,0.8586,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44553,0.99961,0,massA=0.554 massB=0.445
p1,43,4,risk,0,29,71,0.55,1.3466,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.45326,0.99517,0,massA=0.451 massB=0.544
p1,228,22,risk,0,81,163,0.72,1.4489,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87235,0.991,0,massA=0.127 massB=0.864
p1,103,10,risk,0,111,278,0.58,1.4526,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.35577,0.99436,0,massA=0.354 massB=0.641
p1,83,8,risk,0,62,263,0.33,1.3998,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34865,0.99599,0,massA=0.347 massB=0.649
p1,274,27,risk,0,166,433,0.53,1.3825,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.60019,0.99901,0,massA=0.399 massB=0.6
p1,4,0,risk,0,186,984,0.26,1.3755,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56218,0.99889,0,massA=0.437 massB=0.562
p1,277,27,risk,0,166,433,0.53,1.3825,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8439,0.99984,0,massA=0.844 massB=0.156
p1,275,27,risk,0,166,433,0.53,1.3825,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51562,0.99255,0,massA=0.512 massB=0.481
p1,307,30,risk,0,149,447,0.26,0.78,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.71859,0.99976,0,massA=0.718 massB=0.281
p1,325,32,risk,0,131,236,0.57,1.0269,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5351,0.99111,0,massA=0.53 massB=0.461
p1,306,30,risk,0,149,447,0.26,0.78,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.63341,0.99992,0,massA=0.367 massB=0.633
p1,397,39,risk,0,178,567,0.32,1.0193,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81287,0.99971,0,massA=0.813 massB=0.187
p1,89,8,risk,0,62,263,0.33,1.3998,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29747,0.98926,0,massA=0.294 massB=0.695
p1,362,36,risk,0,98,227,0.47,1.0887,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83114,0.9917,0,massA=0.167 massB=0.824
p1,22,2,risk,0,162,661,0.26,1.0609,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.71223,0.99523,0,massA=0.286 massB=0.709
p1,324,32,risk,0,131,236,0.57,1.0269,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5775,0.99904,0,massA=0.422 massB=0.577
p1,131,13,risk,0,72,88,0.64,0.7822,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.82671,0.9945,0,massA=0.822 massB=0.172
p1,152,15,risk,0,82,113,0.74,1.0198,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81048,0.99083,0,massA=0.188 massB=0.803
p1,187,18,risk,0,41,61,0.58,0.8629,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.82894,0.99975,0,massA=0.829 massB=0.171
p1,213,21,risk,0,106,206,0.73,1.4187,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.4149,0.99597,0,massA=0.413 massB=0.583
p1,189,18,risk,0,41,61,0.58,0.8629,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.44939,0.98417,0,massA=0.442 massB=0.542
p1,373,37,risk,0,151,252,0.68,1.1348,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.45714,0.99547,0,massA=0.455 massB=0.54
p1,285,28,risk,0,132,181,0.76,1.0421,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.50781,0.98994,0,massA=0.503 massB=0.487
p1,205,20,risk,0,186,266,0.63,0.901,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59267,0.98963,0,massA=0.587 massB=0.403
p1,270,27,risk,0,166,433,0.53,1.3825,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.45714,0.99959,0,massA=0.543 massB=0.457
p1,110,11,risk,0,54,68,0.81,1.02,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.48048,0.99944,0,massA=0.519 massB=0.48
p1,50,5,risk,0,162,381,0.46,1.0819,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51562,0.99964,0,massA=0.484 massB=0.515
p1,390,39,risk,0,178,567,0.32,1.0193,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.45714,0.99965,0,massA=0.543 massB=0.457
p1,98,9,risk,0,49,153,0.26,0.8118,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85195,0.99207,0,massA=0.147 massB=0.845
p1,379,37,risk,0,151,252,0.68,1.1348,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39234,0.9835,0,massA=0.386 massB=0.598
p1,106,10,risk,0,111,278,0.58,1.4526,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65135,0.99982,0,massA=0.349 massB=0.651
p1,24,2,risk,0,162,661,0.26,1.0609,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56218,0.99899,0,massA=0.437 massB=0.562
p1,45,4,risk,0,29,71,0.55,1.3466,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.59267,0.98938,0,massA=0.586 massB=0.403
p1,240,24,risk,0,168,214,0.76,0.9681,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.50391,0.99944,0,massA=0.496 massB=0.504
p1,214,21,risk,0,106,206,0.73,1.4187,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61509,0.99881,0,massA=0.384 massB=0.614
p1,314,31,risk,0,51,151,0.29,0.8586,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.52342,0.99924,0,massA=0.476 massB=0.523
p1,319,31,risk,0,51,151,0.29,0.8586,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.38122,0.99004,0,massA=0.377 massB=0.613
p1,159,15,risk,0,82,113,0.74,1.0198,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.40357,0.98716,0,massA=0.398 massB=0.589
p1,222,22,risk,0,81,163,0.72,1.4489,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76629,0.99395,0,massA=0.232 massB=0.762
p1,329,32,risk,0,131,236,0.57,1.0269,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39607,0.98655,0,massA=0.391 massB=0.596
p1,191,19,risk,0,64,122,0.49,0.9341,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.63341,0.9966,0,massA=0.631 massB=0.365
p1,180,18,risk,0,41,61,0.58,0.8629,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.57368,0.99938,0,massA=0.426 massB=0.573
p1,215,21,risk,0,106,206,0.73,1.4187,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56602,0.99407,0,massA=0.563 massB=0.431
p1,351,35,risk,0,91,133,0.68,0.9938,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81048,0.99541,0,massA=0.807 massB=0.189
p1,295,29,risk,0,79,81,0.83,0.851,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.80317,0.99536,0,massA=0.799 massB=0.196
p1,116,11,risk,0,54,68,0.81,1.02,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.66541,0.99977,0,massA=0.335 massB=0.665
p1,49,4,risk,0,29,71,0.55,1.3466,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.49219,0.98976,0,massA=0.487 massB=0.503
p1,394,39,risk,0,178,567,0.32,1.0193,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.61138,0.9989,0,massA=0.388 massB=0.611
p1,387,38,risk,0,183,609,0.38,1.2646,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78793,0.99982,0,massA=0.788 massB=0.212
p1,141,14,risk,0,81,201,0.68,1.6874,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.81757,0.99528,0,massA=0.814 massB=0.182
p1,395,39,risk,0,178,567,0.32,1.0193,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.51172,0.9923,0,massA=0.508 massB=0.485
p1,127,12,risk,0,164,541,0.38,1.2535,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.76908,0.99982,0,massA=0.769 massB=0.231
p1,368,36,risk,0,98,227,0.47,1.0887,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.89625,0.99019,0,massA=0.103 massB=0.887
p1,359,35,risk,0,91,133,0.68,0.9938,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39234,0.98476,0,massA=0.386 massB=0.598
p1,338,33,risk,0,142,446,0.53,1.6646,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85391,0.99263,0,massA=0.145 massB=0.848
p1,218,21,risk,0,106,206,0.73,1.4187,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87915,0.99112,0,massA=0.12 massB=0.871
p1,288,28,risk,0,132,181,0.76,1.0421,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8706,0.99267,0,massA=0.128 massB=0.864
p1,67,6,risk,0,94,101,0.71,0.7629,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85777,0.9998,0,massA=0.858 massB=0.142
p1,121,12,risk,0,164,541,0.38,1.2535,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68595,0.99728,0,massA=0.684 massB=0.313
p1,363,36,risk,0,98,227,0.47,1.0887,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29421,0.99345,0,massA=0.292 massB=0.701
p1,204,20,risk,0,186,266,0.63,0.901,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62977,0.99858,0,massA=0.37 massB=0.629
p1,242,24,risk,0,168,214,0.76,0.9681,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.9935,0,massA=0.27 massB=0.723
p1,16,1,risk,0,58,116,0.66,1.32,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62612,0.9998,0,massA=0.374 massB=0.626
p1,29,2,risk,0,162,661,0.26,1.0609,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.29421,0.98488,0,massA=0.29 massB=0.695
p1,162,16,risk,0,139,234,0.6,1.0101,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78266,0.99131,0,massA=0.215 massB=0.776
p1,19,1,risk,0,58,116,0.66,1.32,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34865,0.98832,0,massA=0.345 massB=0.644
p1,199,19,risk,0,64,122,0.49,0.9341,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.34158,0.98875,0,massA=0.338 massB=0.651
p1,5,0,risk,0,186,984,0.26,1.3755,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.41111,0.99072,0,massA=0.407 massB=0.583
p1,144,14,risk,0,81,201,0.68,1.6874,2,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.64423,0.99855,0,massA=0.355 massB=0.643
p1,108,10,risk,0,111,278,0.58,1.4526,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.86522,0.99129,0,massA=0.134 massB=0.858
p1,301,30,risk,0,149,447,0.26,0.78,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68257,0.99745,0,massA=0.681 massB=0.317
p1,148,14,risk,0,81,201,0.68,1.6874,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87579,0.98933,0,massA=0.123 massB=0.866
p1,15,1,risk,0,58,116,0.66,1.32,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.56218,0.99422,0,massA=0.559 massB=0.435
p1,20,2,risk,0,162,661,0.26,1.0609,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.43782,0.99956,0,massA=0.562 massB=0.438
p1,193,19,risk,0,64,122,0.49,0.9341,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31743,0.99378,0,massA=0.315 massB=0.678
p1,63,6,risk,0,94,101,0.71,0.7629,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.5,0.99532,0,massA=0.498 massB=0.498
p1,167,16,risk,0,139,234,0.6,1.0101,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.77999,0.99965,0,massA=0.78 massB=0.22
p1,357,35,risk,0,91,133,0.68,0.9938,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8706,0.99981,0,massA=0.87 massB=0.129
p1,58,5,risk,0,162,381,0.46,1.0819,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8808,0.99281,0,massA=0.118 massB=0.874
p1,309,30,risk,0,149,447,0.26,0.78,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32424,0.98812,0,massA=0.32 massB=0.668
p1,147,14,risk,0,81,201,0.68,1.6874,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.84797,0.99976,0,massA=0.848 massB=0.152
p1,42,4,risk,0,29,71,0.55,1.3466,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.83332,0.99012,0,massA=0.165 massB=0.825
p1,249,24,risk,0,168,214,0.76,0.9681,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.32082,0.98904,0,massA=0.317 massB=0.672
p1,311,31,risk,0,51,151,0.29,0.8586,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.71859,0.99686,0,massA=0.716 massB=0.281
p1,163,16,risk,0,139,234,0.6,1.0101,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.31405,0.98969,0,massA=0.311 massB=0.679
p1,122,12,risk,0,164,541,0.38,1.2535,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72798,0.99407,0,massA=0.27 massB=0.724
p1,388,38,risk,0,183,609,0.38,1.2646,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.87748,0.99274,0,massA=0.122 massB=0.871
p1,168,16,risk,0,139,234,0.6,1.0101,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.85585,0.99031,0,massA=0.143 massB=0.848
p1,192,19,risk,0,64,122,0.49,0.9341,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.72487,0.99416,0,massA=0.274 massB=0.721
p1,266,26,risk,0,59,151,0.36,0.9214,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.67918,0.99986,0,massA=0.321 massB=0.679
p1,300,30,risk,0,149,447,0.26,0.78,0,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.45714,0.99974,0,massA=0.543 massB=0.457
p1,282,28,risk,0,132,181,0.76,1.0421,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78793,0.99394,0,massA=0.211 massB=0.783
p1,219,21,risk,0,106,206,0.73,1.4187,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.37388,0.98736,0,massA=0.369 massB=0.618
p1,101,10,risk,0,111,278,0.58,1.4526,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.74909,0.99513,0,massA=0.745 massB=0.25
p1,123,12,risk,0,164,541,0.38,1.2535,1,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.39607,0.99663,0,massA=0.395 massB=0.602
p1,82,8,risk,0,62,263,0.33,1.3998,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68595,0.99584,0,massA=0.313 massB=0.683
p1,268,26,risk,0,59,151,0.36,0.9214,4,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.8872,0.99172,0,massA=0.112 massB=0.88
p1,151,15,risk,0,82,113,0.74,1.0198,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.82671,0.99675,0,massA=0.824 massB=0.173
p1,171,17,risk,0,117,362,0.42,1.2995,0,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68257,0.99717,0,massA=0.681 massB=0.317
p1,375,37,risk,0,151,252,0.68,1.1348,2,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.58889,0.9909,0,massA=0.584 massB=0.407
p1,6,0,risk,0,186,984,0.26,1.3755,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.62977,0.99987,0,massA=0.37 massB=0.63
p1,326,32,risk,0,131,236,0.57,1.0269,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.65135,0.99985,0,massA=0.349 massB=0.651
p1,227,22,risk,0,81,163,0.72,1.4489,3,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78793,0.99979,0,massA=0.788 massB=0.212
p1,279,27,risk,0,166,433,0.53,1.3825,4,False,A,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.40733,0.98704,0,massA=0.402 massB=0.585
p1,376,37,risk,0,151,252,0.68,1.1348,3,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.68257,0.99971,0,massA=0.317 massB=0.682
p1,392,39,risk,0,178,567,0.32,1.0193,1,True,B,meta-llama/Llama-3.1-8B-Instruct,chat,none,0.78266,0.99413,0,massA=0.216 massB=0.778
